name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
10001,2021-01-11,37.2,28.7,32.9,37.2,24.3,30.7,21.6,62.81,0,,0,,0,0,,6.2,247.9,1024.9,15.3,9.9,104.1,4.1,2,,2021-01-11T07:19:22,2021-01-11T16:49:05,0.99,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KTEB,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
10001,2021-01-12,44.4,33.2,37.9,43.2,26.9,34.3,23.2,55.68,0,,0,,0,0,,7,228.3,1019.5,4.6,9.5,228.2,9,5,,2021-01-12T07:19:05,2021-01-12T16:50:10,1,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KTEB,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
10001,2021-01-13,43.3,36.1,39.3,40.8,31.5,37,23.8,53.69,0,,0,,0,0,19.7,12.4,262.1,1016,83.3,8.9,132.5,5.2,3,,2021-01-13T07:18:44,2021-01-13T16:51:15,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KTEB,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
10001,2021-01-14,49.3,38.8,43.3,49.3,35.5,42.3,29.9,59.47,0,,0,,0,0,,5.8,173.5,1010.4,51.8,8.5,166.5,6.6,3,,2021-01-14T07:18:22,2021-01-14T16:52:22,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KTEB,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
10001,2021-01-15,46.1,38.1,41.6,42,31.5,36.5,35.9,80.31,0.25,,16.67,,0,0,26.4,13.6,55.7,1013.2,72.9,6.7,67,2.7,2,,2021-01-15T07:17:58,2021-01-15T16:53:29,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72505394728,KTEB,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
10001,2021-01-16,46.4,38.4,42.5,42.5,32.1,37.4,35.7,77.66,0.85,,41.67,,0,0,29.5,20.8,204.1,998.1,80.6,8.9,103,3.7,2,,2021-01-16T07:17:31,2021-01-16T16:54:38,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72505394728,KTEB,KLGA,KJRB,KNYC,F1417,72503014732"
10001,2021-01-17,44.2,36.2,40.2,40.1,27.7,33.8,24.6,54.01,0,,0,,0,0,32.9,21.1,259.5,1002.7,56.7,9.9,167.9,6.6,4,,2021-01-17T07:17:02,2021-01-17T16:55:46,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KTEB,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
10001,2021-01-18,44.6,38.1,40.9,40.5,31.8,35.9,26.1,55.79,0,,0,,0,0,25.3,11.7,266.9,1007.5,49.6,9.9,212.5,8.4,5,,2021-01-18T07:16:31,2021-01-18T16:56:56,0.14,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KTEB,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
10001,2021-01-19,42.9,35.2,37.9,38.6,28.7,32.9,22.8,54.73,0,,0,,0,0,26.7,14,268.3,1017,50.7,9.9,179.9,7.1,4,,2021-01-19T07:15:58,2021-01-19T16:58:06,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KTEB,KLGA,KJRB,KNYC,F1417,72503014732"
10001,2021-01-20,39.3,27.5,35.3,36.3,19.7,29.3,17.6,49.49,0.02,,8.33,,0,0,27.3,14.5,287.1,1014.3,57,9.5,198.8,7.9,5,,2021-01-20T07:15:23,2021-01-20T16:59:17,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72505394728,KTEB,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
10001,2021-01-21,42.4,26.5,34.3,39.8,20.2,30.6,17.3,49.65,0,,0,,0,0,23,13.5,251.1,1008.5,23.1,9.9,189.1,7.5,5,,2021-01-21T07:14:46,2021-01-21T17:00:29,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KTEB,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
10001,2021-01-22,44.3,36.4,40.7,39.2,30.8,35.4,21.6,46.65,0,,0,,0,0,28.9,13.3,273,1006,72.3,9.9,124.2,4.9,3,,2021-01-22T07:14:06,2021-01-22T17:01:41,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KTEB,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
10001,2021-01-23,36.3,24.6,30.1,31.1,13.1,20.8,7.6,38.44,0,,0,,0,0,33.5,16.8,298.2,1017.1,38.2,9.9,214.8,9.3,5,,2021-01-23T07:13:25,2021-01-23T17:02:53,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KTEB,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
10001,2021-01-24,32.5,22.4,27.2,25.8,9.9,17.7,5.4,39.49,0,,0,,0,0,32.1,13.5,302.8,1021,17,9.9,219.7,9.5,5,,2021-01-24T07:12:42,2021-01-24T17:04:06,0.41,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KTEB,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
10001,2021-01-25,37.7,23.5,30.5,35.6,14.8,25.1,11.1,44.51,0,,0,,0,0,19.7,12,208.9,1019.5,23.1,9.9,221.6,8.8,5,,2021-01-25T07:11:57,2021-01-25T17:05:19,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KTEB,KLGA,KJRB,KNYC,F1417,72503014732"
10001,2021-01-26,34.4,32.2,33.6,33.4,23.8,26.9,23,67.39,0.09,,37.5,,0,0,17.2,10.6,51.1,1014.8,95.8,6.9,51.7,2,1,,2021-01-26T07:11:10,2021-01-26T17:06:33,0.47,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,KTEB,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
10001,2021-01-27,37.3,32.2,34.6,33.8,26,29.5,25.6,70.63,0.01,,4.17,,0,0,26.4,11.1,264.6,1015.7,90.5,8.5,104.7,4.5,2,,2021-01-27T07:10:21,2021-01-27T17:07:46,0.49,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"72505394728,KTEB,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
10001,2021-01-28,33.7,20.6,28.6,30.3,7.1,19.9,11,47.98,0,,0,,0,0,36.7,19.1,319.2,1018.4,35.6,9.9,249.9,10.8,5,,2021-01-28T07:09:30,2021-01-28T17:09:00,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,KTEB,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
10001,2021-01-29,25.8,15.8,20.7,15.6,1.2,8.1,1.3,42.49,0,,0,,0,0,38.9,24.5,301.1,1019.8,12.6,9.9,271.8,11.7,6,,2021-01-29T07:08:37,2021-01-29T17:10:14,0.51,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KTEB,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
10001,2021-01-30,32.8,17.5,24,26.6,5.1,15.2,5,44.81,0,,0,,0,0,21.9,13.2,298.3,1025,8.4,9.9,276.6,11.9,6,,2021-01-30T07:07:43,2021-01-30T17:11:28,0.52,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KTEB,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
10001,2021-01-31,26.2,20.5,23.3,24.3,9.5,15.7,11.7,61.48,0.07,,16.67,,3.41,3.41,24.5,17.3,76.6,1025.2,56.6,7.8,91,3.9,2,,2021-01-31T07:06:47,2021-01-31T17:12:43,0.54,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,snow,"72505394728,KTEB,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
10001,2021-02-01,33.3,22.4,29.3,24.8,10.5,18,26.7,89.61,1.58,,100,,7.07,10.48,34.6,20.5,41.4,1009.9,93.3,0.8,28.8,1.2,1,,2021-02-01T07:05:49,2021-02-01T17:13:57,0.59,"Snow, Overcast",Cloudy skies throughout the day with a chance of snow throughout the day.,snow,"72505394728,KTEB,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
10001,2021-02-02,33.3,30,31.9,29.7,20.3,24,27.8,84.95,0.14,,45.83,,3.02,13.5,30,13.3,292.2,997,100,4.7,75.2,3.2,2,,2021-02-02T07:04:49,2021-02-02T17:15:12,0.63,"Snow, Overcast",Cloudy skies throughout the day with a chance of snow throughout the day.,snow,"72505394728,KTEB,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
10001,2021-02-03,37.3,29.2,32.6,32.1,20.9,25.9,22.7,67.27,0.01,,8.33,,0.3,12.79,31.1,11.7,313.1,999.6,94.1,9.1,151.1,6.5,4,,2021-02-03T07:03:48,2021-02-03T17:16:26,0.68,"Snow, Overcast",Cloudy skies throughout the day with early morning snow.,snow,"72505394728,KTEB,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
10001,2021-02-04,42.8,31,36.5,40.4,23.9,31,20.6,52.57,0,,0,,0,11.47,22.2,12.2,286.7,1009.8,39,9.9,287.2,12.4,6,,2021-02-04T07:02:45,2021-02-04T17:17:41,0.74,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,KTEB,KLGA,KJRB,KNYC,F1417,72503014732"
10001,2021-02-05,46.5,37.5,41.6,46.5,31.4,38.5,28.6,60.44,0.06,,12.5,,0,9.57,58.6,10.5,241.3,1006.1,45.9,9.6,217.8,9.4,5,,2021-02-05T07:01:40,2021-02-05T17:18:55,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72505394728,KTEB,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
10001,2021-02-06,44.2,33.8,39,38,27.5,33.7,15.4,38.36,0,,0,,0.18,7.68,33.7,15.1,255.8,1015.6,7.4,9.9,273.3,11.8,6,,2021-02-06T07:00:34,2021-02-06T17:20:09,0.85,Clear,Clear conditions throughout the day.,snow,"72505394728,KTEB,KLGA,KJRB,KNYC,F1417,72503014732"
10001,2021-02-07,39.4,27.3,34,38.5,16.6,28.8,23.5,69.18,0.34,,37.5,,2.98,9.06,21.9,12.4,113.4,1014.9,68.6,5.8,26.3,1.1,1,,2021-02-07T06:59:27,2021-02-07T17:21:24,0.9,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"72505394728,KTEB,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
10001,2021-02-08,29.6,17.4,24,25,6.3,15.8,7.6,49.52,0,,0,,1.79,10.85,28.9,11.2,262.3,1027.9,5.5,9.9,299.8,12.9,6,,2021-02-08T06:58:18,2021-02-08T17:22:38,0.94,Clear,Clear conditions throughout the day.,snow,"72505394728,KTEB,KLGA,KJRB,KNYC,F1417,72503014732"
10001,2021-02-09,33.3,27.6,30.2,31.3,21.4,25.2,22.8,74.02,0,,8.33,,0,9.44,,8.4,140.7,1023.9,70.2,8.4,57.2,2.5,1,,2021-02-09T06:57:07,2021-02-09T17:23:51,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KTEB,KLGA,KJRB,KNYC,F1417,72503014732"
10001,2021-02-10,35.2,26.4,30.4,34.5,18.7,25.9,15.4,55.48,0,,0,,0.11,8.54,17.2,7.6,270.9,1025.9,39.8,9.5,265.8,11.5,6,,2021-02-10T06:55:55,2021-02-10T17:25:05,1,Partially cloudy,Becoming cloudy in the afternoon.,snow,"72505394728,KTEB,KLGA,KJRB,KNYC,F1417,72503014732"
10001,2021-02-11,32.3,26.2,29,28.8,18.1,22.6,18.6,65.94,0.09,,37.5,,0.33,8.84,34.4,8.9,107.6,1024.6,68.4,7.4,160.3,6.9,4,,2021-02-11T06:54:42,2021-02-11T17:26:19,1,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"72505394728,KTEB,KLGA,KJRB,KNYC,F1417,72503014732"
10001,2021-02-12,29.9,20.6,26.2,29.2,10.8,20,4.2,39.47,0,,0,,0,8.18,18.3,11.6,129.9,1026.8,55.4,9.9,186.3,8,5,,2021-02-12T06:53:27,2021-02-12T17:27:32,0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KTEB,KLGA,KJRB,KNYC,F1417,72503014732"
10001,2021-02-13,30,25.4,27.9,23.8,15.3,20.1,7.7,42.05,0,,0,,0,7.74,21.9,12.8,42.2,1025.3,92.6,9.9,124.3,3.6,4,,2021-02-13T06:52:11,2021-02-13T17:28:45,0.02,Overcast,Cloudy skies throughout the day.,cloudy,"72505394728,KTEB,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
10001,2021-02-14,37.3,27.4,32.4,37.3,20.7,28,23.7,70.66,0,,0,,0,7.64,,9.2,115.3,1023.4,86.4,9.7,156,6.7,4,,2021-02-14T06:50:54,2021-02-14T17:29:58,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KTEB,KLGA,KJRB,KNYC,F1417,72503014732"
10001,2021-02-15,35.1,31.3,33.2,34.4,23.2,27.5,25.3,73.09,0.02,,8.33,,0,7.06,18.3,10.2,48.6,1021.8,99.1,7.8,72.8,3.1,2,,2021-02-15T06:49:36,2021-02-15T17:31:11,0.07,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"72505394728,KTEB,KLGA,KJRB,KNYC,F1417,72503014732"
10001,2021-02-16,51.4,34.2,41.1,51.4,27.1,36,32.9,74.87,0.76,,41.67,,0,6,28.9,14.2,209.8,1006.1,80.6,6.5,234.4,10.1,7,,2021-02-16T06:48:16,2021-02-16T17:32:23,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72505394728,KTEB,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
10001,2021-02-17,34.3,22.4,29.1,31.2,11.6,22.1,6.7,38.97,0,,0,,0,4.1,30.5,15.1,257,1026.2,10.8,9.9,285.5,12.3,6,,2021-02-17T06:46:55,2021-02-17T17:33:35,0.14,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KTEB,KLGA,KJRB,KNYC,F1417,72503014732"
10001,2021-02-18,30.1,24.5,27.7,24,15.3,19.4,17.4,68.62,0.4,,45.83,,1.85,3.95,23,13.4,42.8,1028.6,79.4,5.1,46.5,2,1,,2021-02-18T06:45:33,2021-02-18T17:34:47,0.19,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"72505394728,KTEB,KLGA,KJRB,KNYC,F1417,72503014732"
10001,2021-02-19,33.3,28.2,30.7,32.2,18.9,23.9,27.3,87.07,0.13,,62.5,,1.56,5.45,26.4,14.6,113.8,1019.8,100,3.9,74.5,3.2,2,,2021-02-19T06:44:11,2021-02-19T17:35:58,0.24,"Snow, Overcast",Cloudy skies throughout the day with a chance of snow throughout the day.,snow,"72505394728,KTEB,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
10001,2021-02-20,34.5,27.1,31.3,28.3,17.8,24.1,18,58.54,0,,0,,0.33,5.78,23.8,13.4,298.3,1019.4,58.5,9.9,256.1,11.1,6,,2021-02-20T06:42:47,2021-02-20T17:37:10,0.28,Partially cloudy,Partly cloudy throughout the day.,snow,"72505394728,KTEB,KLGA,KJRB,KNYC,F1417,72503014732"
10001,2021-02-21,36.6,24.5,30.6,34.2,14.6,24.4,13.3,49.45,0,,0,,0,5.27,43.8,10.6,273.5,1031.3,2.1,9.9,373,16.1,7,,2021-02-21T06:41:22,2021-02-21T17:38:21,0.33,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KTEB,KLGA,KJRB,KNYC,F1417,72503014732"
10001,2021-02-22,38.8,31.9,34.9,35.7,24.7,30.9,25.6,70.75,0.51,,25,,0.23,3.58,31.1,14.9,230,1017.2,65.5,7.4,66.4,2.9,2,,2021-02-22T06:39:56,2021-02-22T17:39:31,0.38,"Snow, Partially cloudy",Partly cloudy throughout the day with afternoon snow.,snow,"72505394728,KTEB,KLGA,KJRB,KNYC,F1417,72503014732"
10001,2021-02-23,45.1,36.1,40.2,40.3,31,35.9,29.3,65.41,0.01,,4.17,,0,3.27,27.7,12.1,266.6,1005.8,71.3,9,139.4,6,3,,2021-02-23T06:38:29,2021-02-23T17:40:42,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72505394728,KTEB,KLGA,KJRB,KNYC,F1417,72503014732"
10001,2021-02-24,53.9,39.7,46.4,53.9,35.3,43.4,29.4,52.16,0,,0,,0.22,2.58,23,11.9,239.3,1013.6,12.2,9.9,328.6,14.2,7,,2021-02-24T06:37:01,2021-02-24T17:41:52,0.45,Clear,Clear conditions throughout the day.,snow,"72505394728,KTEB,KLGA,KJRB,KNYC,F1417,72503014732"
10001,2021-02-25,49.8,40,45.2,46.6,32.1,40.5,20.4,38.09,0,,0,,3.11,3.91,31.7,14.6,288.8,1017.4,7,9.9,393.8,17,7,,2021-02-25T06:35:32,2021-02-25T17:43:01,0.48,Clear,Clear conditions throughout the day.,snow,"72505394728,KTEB,KLGA,KJRB,KNYC,F1417,72503014732"
10001,2021-02-26,45.1,33.5,39.6,44.1,29.2,36.2,17.6,41.3,0,,0,,0,3.34,,8.1,210.4,1029.6,6,9.9,341.8,14.8,7,,2021-02-26T06:34:03,2021-02-26T17:44:11,0.5,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KTEB,KLGA,KJRB,KNYC,F1417,72503014732"
10001,2021-02-27,50.1,38.2,44,50.1,33.4,41.1,38.4,81.14,0.38,,37.5,,0,2.08,23.4,9,167.8,1021.8,72.3,6.9,78.3,3.4,2,,2021-02-27T06:32:32,2021-02-27T17:45:20,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72505394728,KTEB,KLGA,KJRB,KNYC,F1417,72503014732"
10001,2021-02-28,44.6,41.8,43,43.7,36.4,39.7,34.9,73.58,0.19,,37.5,,1.32,2.36,18.2,10.1,93.9,1022.5,58.1,7.7,73.3,3.2,2,,2021-02-28T06:31:01,2021-02-28T17:46:28,0.51,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"72505394728,KTEB,KLGA,KJRB,KNYC,F1417,72503014732"
10001,2021-03-01,47.9,35.2,42.5,43.3,24.3,37.8,32.2,70.96,0.18,,29.17,,0,1.84,35.7,19.9,214.6,1006.4,80.4,6.7,99.4,4.3,2,,2021-03-01T06:29:29,2021-03-01T17:47:37,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72505394728,KTEB,KLGA,KJRB,KNYC,F1417,72503014732"
10001,2021-03-02,32.8,21.3,28.5,27.6,9,18.8,1.9,31.79,0,,0,,0,1.31,35.2,20.5,291.8,1019.6,8,9.9,416.1,18,7,,2021-03-02T06:27:57,2021-03-02T17:48:45,0.57,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KTEB,KLGA,KJRB,KNYC,F1417,72503014732"
10001,2021-03-03,51.3,32.1,41.9,51.3,24.2,38.1,17.8,38.14,0,,0,,0,0.39,21.9,11.9,256.1,1012.4,14.7,9.9,403.4,17.4,7,,2021-03-03T06:26:24,2021-03-03T17:49:53,0.61,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KTEB,KLGA,KJRB,KNYC,F1417,72503014732"
10001,2021-03-04,44.9,28.5,39.3,44.9,16.7,33.1,18.7,43.99,0,,0,,0,0,35.5,17.9,301.2,1010.1,42.2,9.9,259.3,11.2,7,,2021-03-04T06:24:50,2021-03-04T17:51:01,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KTEB,KLGA,KJRB,KNYC,F1417,72503014732"
10001,2021-03-05,36.7,23.3,30.8,28.6,13,21.4,3,31.79,0,,0,,0,0,35.1,17.4,296.1,1011.8,4.5,9.9,433.3,18.7,8,,2021-03-05T06:23:15,2021-03-05T17:52:08,0.72,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KTEB,KLGA,KJRB,KNYC,F1417,72503014732"
10001,2021-03-06,34.3,29.2,32.2,29.2,21.3,24.8,11.7,42.5,0,,0,,0,0,26.7,17.7,299.8,1018,80.3,9.9,224.1,10.5,4,,2021-03-06T06:21:41,2021-03-06T17:53:15,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KTEB,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
10001,2021-03-07,40.5,29.2,33.9,37.4,20.3,27.7,12,40.3,0,,0,,0,0,23,12.7,305,1026,31.7,9.9,400.5,18.7,8,,2021-03-07T06:20:05,2021-03-07T17:54:22,0.83,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,KTEB,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
10001,2021-03-08,43.5,26.5,35.2,42.3,19.9,31,9.5,34.95,0,,0,,0,0,17.2,9.8,290,1029.6,2.7,9.9,415.8,19.5,8,,2021-03-08T06:18:29,2021-03-08T17:55:28,0.88,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KTEB,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
10001,2021-03-09,63,41.8,51.5,63,35.1,49.6,20.3,29.41,0,,0,,0,0,24.2,12.1,242.8,1026.7,24.6,9.9,397.5,18.6,8,,2021-03-09T06:16:53,2021-03-09T17:56:34,0.93,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,KTEB,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
10001,2021-03-10,53.8,41.7,47.2,53.8,37.9,45,31.9,55.88,0,,0,,0,0,18.3,10.4,98.3,1032.2,19.2,9.9,397.2,18.6,8,,2021-03-10T06:15:16,2021-03-10T17:57:40,0.96,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KTEB,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
10001,2021-03-11,70.6,44.6,56.7,70.6,43.4,56.5,40.4,59.43,0,,0,,0,0,18.3,9.6,168.5,1023.2,13.5,7.4,367.4,17.2,7,,2021-03-11T06:13:38,2021-03-11T17:58:46,0.99,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KTEB,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
10001,2021-03-12,67.9,54.8,62,67.9,54.8,62,29,31.98,0,,0,,0,0,27.6,12.9,279.4,1017.4,27.6,9.9,357.1,15.4,7,,2021-03-12T06:12:01,2021-03-12T17:59:52,1,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,KTEB,KLGA,KJRB,KNYC,F1417,72503014732"
10001,2021-03-13,53.1,33.4,43.2,53.1,26.3,38.3,9.7,25.42,0,,0,,0,0,33.3,17.6,286.1,1022.1,1.5,9.9,426.2,19.9,8,,2021-03-13T06:10:23,2021-03-13T18:00:57,0,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KTEB,KLGA,KJRB,KNYC,F1417,72503014732"
10001,2021-03-14,51.3,33.4,44,51.3,24.2,39.4,13.6,29.12,0,,0,,0,0,39.8,17.2,286.4,1015.9,23.2,9.9,426.2,19.9,8,,2021-03-14T07:08:45,2021-03-14T19:02:02,0.01,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KTEB,KLGA,KJRB,KNYC,F1417,72503014732"
