name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
10017,2021-01-11,37.2,28.6,32.9,37.2,24.1,30.7,21.4,62.63,0,,0,,0,0,,6.2,220.5,1024.8,15.9,9.9,104.1,4.1,2,,2021-01-11T07:19:17,2021-01-11T16:48:59,0.99,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KTEB,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
10017,2021-01-12,44.3,33.3,37.9,42.8,27,34.4,23,55.18,0,,0,,0,0,,7,230.7,1019.4,4.7,9.4,228.2,9,5,,2021-01-12T07:18:59,2021-01-12T16:50:04,1,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KTEB,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
10017,2021-01-13,43.2,36.1,39.4,40.9,31.4,37,23.6,53.14,0,,0,,0,0,19.7,12.8,264.6,1015.9,83.7,8.8,132.5,5.2,3,,2021-01-13T07:18:39,2021-01-13T16:51:09,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KTEB,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
10017,2021-01-14,49.1,38.9,43.4,49.1,35.7,42.3,29.8,59.18,0,,0,,0,0,,5.8,160.4,1010.3,53.2,8.4,166.5,6.6,3,,2021-01-14T07:18:16,2021-01-14T16:52:16,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KTEB,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
10017,2021-01-15,46.2,38.1,41.5,42.2,31.5,36.5,35.8,80.19,0.26,,16.67,,0,0,26.4,13.6,57.3,1013.2,72.8,6.6,67,2.7,2,,2021-01-15T07:17:52,2021-01-15T16:53:23,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72505394728,KTEB,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
10017,2021-01-16,46.3,38.3,42.5,42.5,32,37.4,35.6,77.48,0.87,,41.67,,0,0,29.7,20.9,205.7,998.1,80.6,8.9,103,3.7,2,,2021-01-16T07:17:25,2021-01-16T16:54:31,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72505394728,KTEB,KLGA,KJRB,KNYC,F1417,72503014732"
10017,2021-01-17,44.3,36.2,40.2,40.5,27.7,34,24.4,53.67,0,,0,,0,0,33.7,19.9,258.7,1002.7,56.2,9.9,167.9,6.6,4,,2021-01-17T07:16:56,2021-01-17T16:55:40,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KTEB,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
10017,2021-01-18,44.4,38.2,41,40.2,31.9,35.9,26,55.47,0,,0,,0,0,25.3,11.6,266.3,1007.4,49.8,9.9,212.5,8.4,5,,2021-01-18T07:16:25,2021-01-18T16:56:50,0.14,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KTEB,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
10017,2021-01-19,43,35.3,37.9,38.7,28.7,33,22.7,54.39,0,,0,,0,0,27.3,14.2,269.4,1017,51.1,9.9,179.9,7.1,4,,2021-01-19T07:15:52,2021-01-19T16:58:00,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KTEB,KLGA,KJRB,KNYC,F1417,72503014732"
10017,2021-01-20,39.2,27.3,35.3,36.4,19.3,29.2,17.4,49.08,0.02,,8.33,,0,0,27.4,15.1,286,1014.2,57.2,9.5,198.8,7.9,5,,2021-01-20T07:15:17,2021-01-20T16:59:11,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72505394728,KTEB,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
10017,2021-01-21,42.4,26.5,34.3,39.9,19.9,30.6,17.1,49.16,0,,0,,0,0,23,13.3,237.1,1008.5,23.4,9.9,189.1,7.5,5,,2021-01-21T07:14:40,2021-01-21T17:00:23,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KTEB,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
10017,2021-01-22,44.3,36.3,40.8,39.5,30.4,35.5,21.4,46.14,0,,0,,0,0,28.9,13.8,273.1,1006,72.2,9.9,124.2,4.9,3,,2021-01-22T07:14:01,2021-01-22T17:01:35,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KTEB,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
10017,2021-01-23,36.2,24.5,30,31,12.1,20.4,7.3,38.12,0,,0,,0,0,33.5,17.4,297.8,1017,38,9.9,214.8,9.3,5,,2021-01-23T07:13:20,2021-01-23T17:02:47,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KTEB,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
10017,2021-01-24,32.3,22.2,27,25.6,9.5,17.2,5.1,39.19,0,,0,,0,0,33.6,15.1,302.3,1021,17.4,9.9,219.7,9.5,5,,2021-01-24T07:12:36,2021-01-24T17:04:00,0.41,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KTEB,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
10017,2021-01-25,37.5,23.4,30.3,35.5,14.4,25,10.8,44.09,0,,0,,0,0,19.7,12.4,222.5,1019.4,23.6,9.9,221.6,8.8,5,,2021-01-25T07:11:51,2021-01-25T17:05:13,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KTEB,KLGA,KJRB,KNYC,F1417,72503014732"
10017,2021-01-26,34.3,32.1,33.5,33.3,23.9,27,22.9,67.13,0.09,,37.5,,0,0,17.2,10.6,52.8,1014.7,95.8,6.9,51.7,2,1,,2021-01-26T07:11:04,2021-01-26T17:06:26,0.47,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,KTEB,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
10017,2021-01-27,37.3,32.2,34.5,33.9,25.8,29.3,25.4,70.48,0.01,,4.17,,0,0,26.4,11.5,264,1015.7,90.6,8.4,104.7,4.5,2,,2021-01-27T07:10:15,2021-01-27T17:07:40,0.49,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"72505394728,KTEB,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
10017,2021-01-28,33.5,20.5,28.5,30.2,6.7,19.6,10.7,47.68,0,,0,,0,0,36.9,20,318.9,1018.4,36.4,9.9,249.9,10.8,5,,2021-01-28T07:09:24,2021-01-28T17:08:54,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,KTEB,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
10017,2021-01-29,25.5,15.6,20.6,15.1,0.7,7.6,1,42.04,0,,0,,0,0,39,25.5,300.3,1019.7,12.7,9.9,271.8,11.7,6,,2021-01-29T07:08:32,2021-01-29T17:10:08,0.51,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KTEB,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
10017,2021-01-30,32.5,17.5,23.9,26.3,4.6,14.8,4.7,44.4,0,,0,,0,0,21.9,13.8,299.2,1025,8.9,9.9,276.6,11.9,6,,2021-01-30T07:07:37,2021-01-30T17:11:22,0.52,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KTEB,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
10017,2021-01-31,26.1,20.3,23.2,24.2,9.3,15.6,11.4,60.96,0.08,,16.67,,3.31,3.31,24.4,17.4,91,1025.2,56.8,7.8,91,3.9,2,,2021-01-31T07:06:41,2021-01-31T17:12:37,0.54,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,snow,"72505394728,KTEB,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
10017,2021-02-01,33.3,22.2,29.3,24.8,10.4,18,26.6,89.56,1.67,,100,,7.21,10.52,34.8,20.7,42.4,1009.9,92.5,0.7,28.8,1.2,1,,2021-02-01T07:05:43,2021-02-01T17:13:51,0.59,"Snow, Overcast",Cloudy skies throughout the day with a chance of snow throughout the day.,snow,"72505394728,KTEB,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
10017,2021-02-02,33.3,30,31.8,29.4,19.2,23.7,27.7,84.69,0.15,,45.83,,3.13,13.65,29.9,14.4,291.9,996.9,100,4.6,75.2,3.2,2,,2021-02-02T07:04:43,2021-02-02T17:15:06,0.63,"Snow, Overcast",Cloudy skies throughout the day with a chance of snow throughout the day.,snow,"72505394728,KTEB,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
10017,2021-02-03,37.3,29.2,32.5,31.9,20.7,25.6,22.5,66.97,0.01,,8.33,,0,12.95,31.1,12.3,311.5,999.5,94,9.1,151.1,6.5,4,,2021-02-03T07:03:42,2021-02-03T17:16:20,0.68,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"72505394728,KTEB,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
10017,2021-02-04,42.5,31,36.4,40.3,23.7,30.9,20.4,52.34,0,,0,,0,11.23,22.2,12.6,286.8,1009.8,39.2,9.9,287.2,12.4,6,,2021-02-04T07:02:39,2021-02-04T17:17:35,0.74,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,KTEB,KLGA,KJRB,KNYC,F1417,72503014732"
10017,2021-02-05,46.4,37.7,41.7,46.4,31,38.5,28.5,60.06,0.07,,12.5,,0,9.31,58.6,10.8,242,1006.1,46.3,9.6,217.8,9.4,5,,2021-02-05T07:01:35,2021-02-05T17:18:49,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72505394728,KTEB,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
10017,2021-02-06,44.2,33.9,39.1,38.2,27.5,33.8,15.1,37.73,0,,0,,0.04,7.39,34.1,15.4,255.8,1015.5,8.1,9.9,273.3,11.8,6,,2021-02-06T07:00:29,2021-02-06T17:20:03,0.85,Clear,Clear conditions throughout the day.,snow,"72505394728,KTEB,KLGA,KJRB,KNYC,F1417,72503014732"
10017,2021-02-07,39.5,27.2,34,37.5,16.3,28.6,23.3,68.91,0.36,,37.5,,2.96,8.62,21.9,13,114.8,1014.9,68.8,5.7,26.3,1.1,1,,2021-02-07T06:59:21,2021-02-07T17:21:18,0.9,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"72505394728,KTEB,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
10017,2021-02-08,29.4,17.4,23.8,25,6.2,15.6,7.2,49.06,0,,0,,1.78,10.4,28.9,11.7,263.1,1027.8,6,9.9,299.8,12.9,6,,2021-02-08T06:58:12,2021-02-08T17:22:32,0.94,Clear,Clear conditions throughout the day.,snow,"72505394728,KTEB,KLGA,KJRB,KNYC,F1417,72503014732"
10017,2021-02-09,33.2,27.8,30.2,31.1,21.3,25.2,22.7,73.83,0,,8.33,,0,9.22,,8.6,139.7,1023.8,70.5,8.4,57.2,2.5,1,,2021-02-09T06:57:01,2021-02-09T17:23:46,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KTEB,KLGA,KJRB,KNYC,F1417,72503014732"
10017,2021-02-10,35.2,26.3,30.3,34.3,18.5,25.7,15.2,55.22,0,,0,,0.18,8.5,17.2,7.7,245.1,1025.8,40.2,9.5,265.8,11.5,6,,2021-02-10T06:55:49,2021-02-10T17:24:59,1,Partially cloudy,Becoming cloudy in the afternoon.,snow,"72505394728,KTEB,KLGA,KJRB,KNYC,F1417,72503014732"
10017,2021-02-11,32.2,26.2,28.9,28.5,18.2,22.5,18.3,65.51,0.1,,37.5,,0.25,8.76,34.4,9,106.3,1024.6,69.1,7.4,160.3,6.9,4,,2021-02-11T06:54:36,2021-02-11T17:26:13,1,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"72505394728,KTEB,KLGA,KJRB,KNYC,F1417,72503014732"
10017,2021-02-12,29.9,20.4,26.1,29.2,10.3,19.9,3.7,38.91,0,,0,,0,8.12,18.3,11.5,129,1026.7,55.4,9.9,186.3,8,5,,2021-02-12T06:53:22,2021-02-12T17:27:26,0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KTEB,KLGA,KJRB,KNYC,F1417,72503014732"
10017,2021-02-13,30,25.3,27.8,24.1,15.1,20.1,7.3,41.56,0,,0,,0,7.57,21.9,12.8,42.1,1025.3,92.3,9.9,124.3,3.6,4,,2021-02-13T06:52:06,2021-02-13T17:28:39,0.02,Overcast,Cloudy skies throughout the day.,cloudy,"72505394728,KTEB,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
10017,2021-02-14,37.3,27.3,32.3,37.3,20.7,28,23.6,70.42,0,,0,,0.07,7.48,,9.1,114.8,1023.4,86.6,9.7,156,6.7,4,,2021-02-14T06:50:48,2021-02-14T17:29:52,0.04,Partially cloudy,Partly cloudy throughout the day.,snow,"72505394728,KTEB,KLGA,KJRB,KNYC,F1417,72503014732"
10017,2021-02-15,35,31.1,33.1,34.2,23.1,27.5,25.2,73.04,0.02,,8.33,,0,6.96,18.3,10.1,46.8,1021.8,99,7.7,72.8,3.1,2,,2021-02-15T06:49:30,2021-02-15T17:31:05,0.07,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"72505394728,KTEB,KLGA,KJRB,KNYC,F1417,72503014732"
10017,2021-02-16,51.4,34.1,41,51.4,27.2,36.1,32.8,74.64,0.81,,41.67,,0,5.93,28.8,14.4,211.1,1006.1,80.2,6.4,234.4,10.1,7,,2021-02-16T06:48:10,2021-02-16T17:32:17,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72505394728,KTEB,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
10017,2021-02-17,34.2,22.2,29,31.1,11.2,21.8,6.4,38.66,0,,0,,0,3.88,30.7,15.7,257.9,1026.1,11.5,9.9,285.5,12.3,6,,2021-02-17T06:46:50,2021-02-17T17:33:29,0.14,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KTEB,KLGA,KJRB,KNYC,F1417,72503014732"
10017,2021-02-18,30,24.4,27.7,24.2,15.2,19.4,17.2,68.26,0.42,,45.83,,1.92,3.85,23,13.4,43,1028.6,78.6,5.1,46.5,2,1,,2021-02-18T06:45:28,2021-02-18T17:34:41,0.19,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"72505394728,KTEB,KLGA,KJRB,KNYC,F1417,72503014732"
10017,2021-02-19,33.3,28.2,30.7,32.1,18.8,23.9,27.2,86.92,0.14,,62.5,,1.54,5.36,26.4,14.5,114.3,1019.8,100,3.8,74.5,3.2,2,,2021-02-19T06:44:05,2021-02-19T17:35:53,0.24,"Snow, Overcast",Cloudy skies throughout the day with a chance of snow throughout the day.,snow,"72505394728,KTEB,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
10017,2021-02-20,34.3,27.2,31.3,28.5,17.5,23.9,17.8,58.17,0,,0,,0.27,5.62,24.9,14.2,298.8,1019.4,58.8,9.9,256.1,11.1,6,,2021-02-20T06:42:41,2021-02-20T17:37:04,0.28,Partially cloudy,Partly cloudy throughout the day.,snow,"72505394728,KTEB,KLGA,KJRB,KNYC,F1417,72503014732"
10017,2021-02-21,36.4,24.4,30.5,34.2,14.1,24.3,13.1,49.1,0,,0,,0,5.08,43.8,10.8,273.1,1031.2,2.4,9.9,373,16.1,7,,2021-02-21T06:41:16,2021-02-21T17:38:15,0.33,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KTEB,KLGA,KJRB,KNYC,F1417,72503014732"
10017,2021-02-22,38.8,32,34.9,35.7,24.7,30.9,25.5,70.32,0.52,,25,,0.12,3.46,31.1,15.6,230.8,1017.2,65.4,7.4,66.4,2.9,2,,2021-02-22T06:39:50,2021-02-22T17:39:25,0.38,"Snow, Partially cloudy",Partly cloudy throughout the day with afternoon snow.,snow,"72505394728,KTEB,KLGA,KJRB,KNYC,F1417,72503014732"
10017,2021-02-23,45.1,36.1,40.2,40.5,31.2,36,29.2,64.95,0.01,,4.17,,0,3.03,27.7,12.6,266.6,1005.7,71.8,8.9,139.4,6,3,,2021-02-23T06:38:23,2021-02-23T17:40:36,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72505394728,KTEB,KLGA,KJRB,KNYC,F1417,72503014732"
10017,2021-02-24,53.8,39.9,46.5,53.8,35.4,43.5,29.3,51.8,0,,0,,0.17,2.27,23,12.3,223.2,1013.6,12.6,9.9,328.6,14.2,7,,2021-02-24T06:36:55,2021-02-24T17:41:46,0.45,Clear,Clear conditions throughout the day.,snow,"72505394728,KTEB,KLGA,KJRB,KNYC,F1417,72503014732"
10017,2021-02-25,50,40,45.2,47,31.8,40.4,20.2,37.82,0,,0,,1.78,2.08,31.7,15.1,288.4,1017.4,7,9.9,393.8,17,7,,2021-02-25T06:35:26,2021-02-25T17:42:55,0.48,Clear,Clear conditions throughout the day.,snow,"72505394728,KTEB,KLGA,KJRB,KNYC,F1417,72503014732"
10017,2021-02-26,45.1,33.4,39.6,44.1,29.1,36.2,17.4,40.94,0,,0,,0.39,1.18,,8.1,223.2,1029.6,6.8,9.9,341.8,14.8,7,,2021-02-26T06:33:57,2021-02-26T17:44:05,0.5,Clear,Clear conditions throughout the day.,snow,"72505394728,KTEB,KLGA,KJRB,KNYC,F1417,72503014732"
10017,2021-02-27,50.1,38.1,44.1,50.1,33.3,41.2,38.4,80.96,0.39,,37.5,,0,0.66,23.6,8.7,170.2,1021.8,72.4,6.8,78.3,3.4,2,,2021-02-27T06:32:27,2021-02-27T17:45:14,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72505394728,KTEB,KLGA,KJRB,KNYC,F1417,72503014732"
10017,2021-02-28,44.8,41.9,43.1,43.9,36.4,39.9,34.8,73.24,0.2,,37.5,,0,0.13,18.2,10.1,97.2,1022.5,58.5,7.7,73.3,3.2,2,,2021-02-28T06:30:55,2021-02-28T17:46:23,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KTEB,KLGA,KJRB,KNYC,F1417,72503014732"
10017,2021-03-01,47.9,35.2,42.5,43.5,24,37.8,32.1,70.72,0.19,,29.17,,0,0,35.9,20.9,215.5,1006.4,80.3,6.7,99.4,4.3,2,,2021-03-01T06:29:24,2021-03-01T17:47:31,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72505394728,KTEB,KLGA,KJRB,KNYC,F1417,72503014732"
10017,2021-03-02,32.5,21.2,28.4,27.8,8.7,18.5,1.6,31.45,0,,0,,0,0,35.3,21.3,292.5,1019.5,8.4,9.9,416.1,18,7,,2021-03-02T06:27:51,2021-03-02T17:48:39,0.57,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KTEB,KLGA,KJRB,KNYC,F1417,72503014732"
10017,2021-03-03,51.3,32.1,41.9,51.3,24.2,38.2,17.5,37.63,0,,0,,0,0,21.9,12.1,254.2,1012.4,14.8,9.9,403.4,17.4,7,,2021-03-03T06:26:18,2021-03-03T17:49:47,0.61,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KTEB,KLGA,KJRB,KNYC,F1417,72503014732"
10017,2021-03-04,44.9,28.4,39.3,44.9,16.3,32.9,18.5,43.73,0,,0,,0,0,35.7,18.7,301,1010,42,9.9,259.3,11.2,7,,2021-03-04T06:24:44,2021-03-04T17:50:55,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KTEB,KLGA,KJRB,KNYC,F1417,72503014732"
10017,2021-03-05,36.5,23.3,30.7,28.5,12.7,21,2.7,31.46,0,,0,,0,0,35.3,18.2,295,1011.8,4.5,9.9,433.3,18.7,8,,2021-03-05T06:23:10,2021-03-05T17:52:02,0.72,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KTEB,KLGA,KJRB,KNYC,F1417,72503014732"
10017,2021-03-06,34.2,29.1,32.1,29.1,20.9,24.6,11.5,42.26,0,,0,,0,0,26.7,18.3,300.5,1018,80.9,9.9,224.1,10.5,4,,2021-03-06T06:21:35,2021-03-06T17:53:09,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KTEB,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
10017,2021-03-07,40.2,29.2,33.8,36.8,20,27.4,11.7,40.04,0,,0,,0,0,23,13.1,305.8,1026,32,9.9,400.5,18.7,8,,2021-03-07T06:19:59,2021-03-07T17:54:16,0.83,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,KTEB,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
10017,2021-03-08,43.3,26.4,35.2,42.4,19.7,30.8,9.2,34.53,0,,0,,0,0,17.2,10,290.1,1029.6,3,9.9,415.8,19.5,8,,2021-03-08T06:18:23,2021-03-08T17:55:22,0.88,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KTEB,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
10017,2021-03-09,62.9,42,51.6,62.9,35.3,49.7,20,28.92,0,,0,,0,0,24.2,12.4,240.1,1026.7,24.9,9.9,397.5,18.6,8,,2021-03-09T06:16:47,2021-03-09T17:56:28,0.93,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,KTEB,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
10017,2021-03-10,53.9,41.7,47.3,53.9,38.1,45,31.7,55.57,0,,0,,0,0,18.3,10.4,98.2,1032.2,19.4,9.9,397.2,18.6,8,,2021-03-10T06:15:10,2021-03-10T17:57:34,0.96,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KTEB,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
10017,2021-03-11,70.6,44.7,56.8,70.6,43.7,56.6,40.3,59.2,0,,0,,0,0,18.3,10.2,168.3,1023.2,13.3,7.4,367.4,17.2,7,,2021-03-11T06:13:33,2021-03-11T17:58:40,0.99,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KTEB,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
10017,2021-03-12,67.8,54.8,62,67.8,54.8,62,28.8,31.67,0,,0,,0,0,28.7,12.6,279.6,1017.4,28.1,9.9,329.7,15.4,7,,2021-03-12T06:11:55,2021-03-12T17:59:46,1,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,KTEB,F7223,KLGA,KJRB,KNYC,F1417,72503014732"
10017,2021-03-13,53.1,33.3,43.1,53.1,26.1,38.3,9.3,25.07,0,,0,,0,0,33.5,18.5,287.1,1022,1.7,9.9,426.2,19.9,8,,2021-03-13T06:10:17,2021-03-13T18:00:51,0,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KTEB,KLGA,KJRB,KNYC,F1417,72503014732"
10017,2021-03-14,51.2,33.3,44,51.2,23.8,39,13.4,28.88,0,,0,,0,0,39.9,20.2,286.6,1015.9,23.6,9.9,426.2,19.9,8,,2021-03-14T07:08:39,2021-03-14T19:01:56,0.01,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KTEB,KLGA,KJRB,KNYC,F1417,72503014732"
10017,2021-03-15,38.3,24.4,31.5,32.4,12.4,23.1,-3.7,22.82,0,,0,,0,0,33.9,19.3,289.8,1025.4,7.3,9.9,445.5,20.9,8,,2021-03-15T07:07:00,2021-03-15T19:03:01,0.02,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KTEB,KLGA,KJRB,KNYC,F1417,72503014732"
