name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
10006,2021-01-11,37.1,32,34.6,37.1,26.4,31.9,23.9,64.9,0,0,0,,0,0,,6.9,235.4,1025.4,5.7,9.9,47.7,4.2,2,,2021-01-11T07:19:19,2021-01-11T16:49:16,0.99,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KEWR,KLGA,KJRB,F8726,KNYC,F1417"
10006,2021-01-12,47,33.2,38.7,46.1,26.3,34.4,26.6,62.8,0,0,0,,0,0,,8,229,1020.1,5,9.9,104.6,9.1,5,,2021-01-12T07:19:01,2021-01-12T16:50:21,1,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KEWR,KLGA,KJRB,F8726,KNYC,F1417"
10006,2021-01-13,44,36,39.4,39.5,32.2,35.1,27,61.1,0,0,0,,0,0,19.7,14.8,249.4,1016.6,39.7,9.9,60.8,5.2,3,,2021-01-13T07:18:41,2021-01-13T16:51:27,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KEWR,KLGA,KJRB,F8726,KNYC,F1417"
10006,2021-01-14,52,38,43.6,52,32.9,41.3,31.6,63.5,0,0,0,,0,0,,6.9,184.1,1010.9,20.3,9.9,76.3,6.8,3,,2021-01-14T07:18:19,2021-01-14T16:52:33,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KEWR,KLGA,KJRB,F8726,KNYC,F1417"
10006,2021-01-15,46.1,38.9,42.8,39.7,30.5,36.2,37.5,81.5,0.1,100,8.33,rain,0,0,29.7,20.6,46.3,1013.4,36.6,8.4,30.7,2.6,2,,2021-01-15T07:17:55,2021-01-15T16:53:40,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72505394728,72055399999,KEWR,KLGA,KJRB,F8726,KNYC,F1417"
10006,2021-01-16,47,38.9,43.1,43.1,31.7,38.1,37.2,80.2,0.49,100,29.17,rain,0,0,30.1,20.8,195.8,998.5,38.5,9.5,44.6,3.7,2,,2021-01-16T07:17:28,2021-01-16T16:54:49,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72505394728,72055399999,KEWR,KLGA,KJRB,KNYC,F1417"
10006,2021-01-17,46.1,37.1,40.6,41.5,27.5,33,27,58.6,0,0,0,,0,0,31,24.1,267.5,1003.5,28.5,9.9,77,6.7,4,,2021-01-17T07:16:59,2021-01-17T16:55:57,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KEWR,KLGA,KJRB,F8726,KNYC,F1417"
10006,2021-01-18,47,38,41.5,45.8,30.1,36.2,28,59.2,0,0,0,,0,0,31,18.2,268.8,1008.2,25.6,9.9,97.4,8.4,5,,2021-01-18T07:16:28,2021-01-18T16:57:07,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KEWR,KLGA,KJRB,F8726,KNYC,F1417"
10006,2021-01-19,43,35.1,38.3,37.2,27.9,31.6,24.8,58.6,0,0,0,,0,0,36.4,20.7,263.5,1017.8,24,9.9,82.5,7.1,4,,2021-01-19T07:15:55,2021-01-19T16:58:17,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KEWR,KLGA,KJRB,KNYC,F1417"
10006,2021-01-20,42.1,29.9,36.3,41,26.4,32.7,21.2,55.3,0.01,100,4.17,rain,0,0,34.3,13.8,293.3,1014.9,27.4,9.5,91.1,7.8,5,,2021-01-20T07:15:20,2021-01-20T16:59:28,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72505394728,72055399999,KEWR,KLGA,KJRB,F8726,KNYC,F1417"
10006,2021-01-21,43.1,28.1,35.1,39.5,20.4,29.5,21,56.4,0,0,0,,0,0,23,15,240.9,1009.2,10.6,9.9,86.7,7.5,5,,2021-01-21T07:14:43,2021-01-21T17:00:39,0.28,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KEWR,KLGA,KJRB,F8726,KNYC,F1417"
10006,2021-01-22,44.9,38,40.5,41.1,31.6,35.7,24.6,53.6,0,0,0,,0,0,28.9,17.1,273.8,1006.7,34.1,9.9,56.9,4.9,3,,2021-01-22T07:14:04,2021-01-22T17:01:51,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KEWR,KLGA,KJRB,F8726,KNYC,F1417"
10006,2021-01-23,37.1,26,32.1,33.3,21.9,27.4,12.3,43.7,0,0,0,,0,0,33.4,8.2,304.3,1017.8,24.5,9.9,107.4,9.4,5,,2021-01-23T07:13:23,2021-01-23T17:03:04,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KEWR,KLGA,KJRB,F8726,KNYC,F1417"
10006,2021-01-24,35.9,25,29.5,33.1,18,25,10.1,44.5,0,0,0,,0,0,31.1,8.2,306.4,1021.7,7.8,9.9,109.8,9.5,5,,2021-01-24T07:12:40,2021-01-24T17:04:16,0.41,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KEWR,KLGA,KJRB,F8726,KNYC,F1417"
10006,2021-01-25,41,26,33.1,40.9,19.4,28.4,16.8,51.4,0,0,0,,0,0,19.7,10.2,207.3,1020,9.8,9.9,101.6,9,5,,2021-01-25T07:11:55,2021-01-25T17:05:29,0.44,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KEWR,KLGA,KJRB,KNYC,F1417"
10006,2021-01-26,35.9,33.2,34.9,29,23.1,26.8,26,71.4,0,0,0,,0,0,17.2,16,38.9,1015.1,44.9,8,23.7,1.9,1,,2021-01-26T07:11:08,2021-01-26T17:06:43,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KEWR,KLGA,KJRB,F8726,KNYC,F1417"
10006,2021-01-27,38.9,33.2,36.4,38.9,27.7,33.1,27.9,72.3,0,0,0,,0,0,26.4,7,269.5,1016.2,44.4,9.8,52.3,4.5,2,,2021-01-27T07:10:19,2021-01-27T17:07:56,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KEWR,KLGA,KJRB,F8726,KNYC,F1417"
10006,2021-01-28,37.1,23,31.1,34.4,16.8,27.3,15.2,52.6,0,0,0,,0,0,36.1,8.2,323.6,1019,12.6,9.9,125,10.7,5,,2021-01-28T07:09:28,2021-01-28T17:09:10,0.5,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KEWR,KLGA,KJRB,F8726,KNYC,F1417"
10006,2021-01-29,29.9,19.1,23.7,28.1,9.3,17.4,7.6,50.3,0,0,0,,0,0,38.1,9.3,295.3,1020.4,9.2,9.9,135.9,11.6,6,,2021-01-29T07:08:35,2021-01-29T17:10:24,0.51,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KEWR,KLGA,KJRB,F8726,KNYC,F1417"
10006,2021-01-30,37.9,19.1,26.7,33.4,11,20.8,10.3,51.3,0,0,0,,0,0,21.9,9.2,292.2,1025.7,2.2,9.9,138.3,12,6,,2021-01-30T07:07:41,2021-01-30T17:11:38,0.52,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KEWR,KLGA,KJRB,F8726,KNYC,F1417"
10006,2021-01-31,28.1,24.1,25.8,26.9,11,17.3,17.2,70,0,0,0,,3.9,1.3,26.4,19.6,82.3,1025.6,26.3,7.9,45.5,4.1,2,,2021-01-31T07:06:45,2021-01-31T17:12:52,0.54,Partially cloudy,Partly cloudy throughout the day.,snow,"72505394728,72055399999,KEWR,KLGA,KJRB,F8726,KNYC,F1417"
10006,2021-02-01,34.1,25,30.7,25.6,12.7,18.6,28.2,90.5,0.12,100,25,"rain,snow",5.8,7.1,42.7,26.3,30.9,1009.6,18.8,1.4,14.4,1,1,,2021-02-01T07:05:47,2021-02-01T17:14:07,0.59,"Snow, Rain",Clear conditions throughout the day with rain or snow.,snow,"72505394728,72055399999,KEWR,KLGA,KJRB,F8726,KNYC,F1417"
10006,2021-02-02,34.1,30.8,33.1,34.1,24.6,28.2,30.1,88.9,0.03,100,12.5,"rain,snow",2.1,11.4,30,13.9,293.6,997.2,45.7,6.5,37.6,3.2,2,,2021-02-02T07:04:48,2021-02-02T17:15:21,0.63,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"72505394728,72055399999,KEWR,KLGA,KJRB,F8726,KNYC,F1417"
10006,2021-02-03,38.9,29.9,33.9,38.9,23.9,31.4,25.5,72.1,0,0,0,,0.3,11,30.3,7,320,1000.2,44,9.4,75.6,6.4,4,,2021-02-03T07:03:46,2021-02-03T17:16:35,0.68,Partially cloudy,Partly cloudy throughout the day.,snow,"72505394728,72055399999,KEWR,KLGA,KJRB,F8726,KNYC,F1417"
10006,2021-02-04,47,32,37.7,43.5,26.9,33.9,23.1,56,0,0,0,,0,9.4,24.2,8.1,275.5,1010.5,18.8,9.9,143.6,12.5,6,,2021-02-04T07:02:44,2021-02-04T17:17:50,0.74,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KEWR,KLGA,KJRB,KNYC,F1417"
10006,2021-02-05,48.8,35.1,41.2,46.4,32.4,37.8,30.2,65.2,0,0,0,,0,8,58.6,11.4,232.2,1006.8,22,9.9,108.9,9.4,5,,2021-02-05T07:01:39,2021-02-05T17:19:04,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KEWR,KLGA,KJRB,F8726,KNYC,F1417"
10006,2021-02-06,44.9,33.2,38.7,38.1,27,32.9,20.5,48.5,0,0,0,,0.1,6.7,34.2,20.7,254.1,1016.3,2.6,9.9,136.7,11.8,6,,2021-02-06T07:00:33,2021-02-06T17:20:18,0.85,Clear,Clear conditions throughout the day.,snow,"72505394728,72055399999,KEWR,KLGA,KJRB,KNYC,F1417"
10006,2021-02-07,38,28.1,34.9,38,24.2,29.5,26.8,74.3,0,0,0,,5.3,7.9,21.9,14.9,125.8,1015.3,31.5,7.3,13.2,1.3,1,,2021-02-07T06:59:26,2021-02-07T17:21:32,0.9,Partially cloudy,Partly cloudy throughout the day.,snow,"72505394728,72055399999,KEWR,KLGA,KJRB,F8726,KNYC,F1417"
10006,2021-02-08,34.9,19.1,27,29.8,9.1,20.1,13.6,58.1,0,0,0,,3.2,12.4,26.8,9.1,269.2,1028.7,0.2,9.8,150,13,6,,2021-02-08T06:58:17,2021-02-08T17:22:46,0.94,Clear,Clear conditions throughout the day.,snow,"72505394728,72055399999,KEWR,KLGA,KJRB,KNYC,F1417"
10006,2021-02-09,35,27,31.7,33.1,21,26.2,25.1,76.6,0,0,0,,0,7.7,18.3,12.6,126,1024.3,34.6,8.9,28.6,2.5,1,,2021-02-09T06:57:07,2021-02-09T17:24:00,0.97,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,72055399999,KEWR,KLGA,KJRB,KNYC,F1417"
10006,2021-02-10,37.1,28.1,31.9,31.1,20.1,26.6,18.6,59.7,0,0,0,,0.8,7,17.2,11.3,279.7,1026.5,26,9.8,133,11.5,6,,2021-02-10T06:55:55,2021-02-10T17:25:14,1,Partially cloudy,Becoming cloudy in the afternoon.,snow,"72505394728,72055399999,KEWR,KLGA,KJRB,KNYC,F1417"
10006,2021-02-11,34,26.1,30.5,34,17.6,24.3,22.5,73,0.04,100,12.5,"rain,snow",2.3,8.9,34.4,12.6,142,1025.1,62,7.7,80.1,6.9,4,,2021-02-11T06:54:42,2021-02-11T17:26:27,1,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"72505394728,KEWR,72055399999,KLGA,KJRB,KNYC,F1417"
10006,2021-02-12,31.8,24,28.4,31.8,15.9,22.7,11.7,49.8,0,0,0,,0,9.1,18.3,14.9,155.8,1027.3,59.5,9.9,93.3,8.1,5,,2021-02-12T06:53:27,2021-02-12T17:27:40,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,72055399999,KLGA,KJRB,KNYC,F1417"
10006,2021-02-13,32.1,28.1,30,24.9,16.6,21,14.7,52.8,0,0,0,,0,8.8,21.9,16,47.9,1025.7,51.1,9.9,52.2,4.5,4,,2021-02-13T06:52:11,2021-02-13T17:28:53,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,72055399999,KLGA,KJRB,F8726,KNYC,F1417"
10006,2021-02-14,38,29.9,33.9,38,20.5,28.3,26.3,74,0,0,0,,0,8.4,,12.7,115.1,1023.8,42.7,9.9,78.1,6.6,4,,2021-02-14T06:50:54,2021-02-14T17:30:06,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KEWR,KLGA,KJRB,KNYC,F1417"
10006,2021-02-15,37.1,34,35,32.4,25.6,28.3,27.4,74.1,0,0,0,,0,7.2,18.3,13.8,60.2,1022.1,45.5,8.4,36.4,3.1,2,,2021-02-15T06:49:36,2021-02-15T17:31:19,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KEWR,KLGA,KJRB,KNYC,F1417"
10006,2021-02-16,52.1,35,42,52.1,25.9,36,35.1,78.4,0.38,100,25,rain,0,5.5,33.2,20.6,194.2,1006.7,42.4,7.3,117.3,10.1,7,,2021-02-16T06:48:16,2021-02-16T17:32:31,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72505394728,72055399999,KEWR,KLGA,KJRB,F8726,KNYC,F1417"
10006,2021-02-17,35.9,25,31,33.1,18,26.7,11.2,43.9,0,0,0,,0,2.9,33.2,10.2,264.1,1026.9,3.3,9.9,143.1,12.4,6,,2021-02-17T06:46:56,2021-02-17T17:33:43,0.14,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KEWR,KLGA,KJRB,KNYC,F1417"
10006,2021-02-18,32,26,29.2,24.8,16.2,19.4,21.5,75,0.04,100,8.33,"rain,snow",2.3,2.9,24.1,17.1,41.1,1028.9,40.8,5.4,23.3,1.9,1,,2021-02-18T06:45:34,2021-02-18T17:34:54,0.19,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain or snow.,snow,"72505394728,72055399999,KEWR,KLGA,KJRB,KNYC,F1417"
10006,2021-02-19,35.1,29,32,33.1,18.9,24.7,29,88.9,0,0,0,,1.6,5,26.4,17.2,111,1020.1,81.9,5.8,37.3,3.3,2,,2021-02-19T06:44:11,2021-02-19T17:36:06,0.24,Partially cloudy,Partly cloudy throughout the day.,snow,"72505394728,72055399999,KEWR,KLGA,KJRB,F8726,KNYC,F1417"
10006,2021-02-20,37,27.1,32.6,34.2,22.9,28.2,21.3,64.3,0,0,0,,0.5,5.7,28.9,9.2,296.5,1020.1,55.5,9.9,128.4,10.9,6,,2021-02-20T06:42:47,2021-02-20T17:37:17,0.28,Partially cloudy,Partly cloudy throughout the day.,snow,"72505394728,KEWR,KLGA,KJRB,KNYC,F1417"
10006,2021-02-21,39.8,26.1,32,36.4,18,26.5,17.1,55.1,0,0,0,,0,3.7,43.8,9.2,263,1032.1,0.2,9.9,186.9,16.1,7,,2021-02-21T06:41:22,2021-02-21T17:38:28,0.33,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,72055399999,KLGA,KJRB,KNYC,F1417"
10006,2021-02-22,38,32,34.4,33.2,24.5,28.4,28,77.9,0.37,100,25,"rain,snow",1.2,3.2,24.2,13.9,212.4,1017.9,31.7,8.1,33.5,3,2,,2021-02-22T06:39:57,2021-02-22T17:39:38,0.38,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain or snow.,snow,"72505394728,72055399999,KEWR,KLGA,KJRB,KNYC,F1417"
10006,2021-02-23,45,35.1,39.5,43.5,27,34,31.1,72.4,0,0,0,,0,3.3,27.7,12.7,264.4,1006.5,34.9,9.5,70,6.2,3,,2021-02-23T06:38:30,2021-02-23T17:40:48,0.42,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,72055399999,KEWR,KLGA,KJRB,KNYC,F1417"
10006,2021-02-24,56,38.9,46,56,33.3,43.1,31.2,57,0,0,0,,1,3.2,33.1,10.3,243.4,1014.4,8.8,9.9,165,14.4,7,,2021-02-24T06:37:02,2021-02-24T17:41:58,0.45,Clear,Clear conditions throughout the day.,snow,"72505394728,72055399999,KEWR,KLGA,KJRB,KNYC,F1417"
10006,2021-02-25,52,39.9,46.1,52,35.7,43.9,23.3,42.3,0,0,0,,1.6,3.1,31.4,11.3,290,1018.1,3.6,9.9,197.7,17.1,7,,2021-02-25T06:35:33,2021-02-25T17:43:08,0.48,Clear,Clear conditions throughout the day.,snow,"72505394728,72055399999,KEWR,KLGA,KJRB,KNYC,F1417"
10006,2021-02-26,45,35,40.1,41.1,30.9,35.6,21,46.7,0,0,0,,0,2.5,35.6,9.1,215.3,1030.3,0.4,9.9,171.3,14.9,7,,2021-02-26T06:34:04,2021-02-26T17:44:17,0.5,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KEWR,KLGA,KJRB,KNYC,F1417"
10006,2021-02-27,50,39.8,44.1,50,33.8,40.3,39.2,83.5,0.15,100,25,rain,0.7,1.7,23.1,14.9,151.5,1022.3,33.8,7.9,39.2,3.5,2,,2021-02-27T06:32:34,2021-02-27T17:45:26,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow in the morning and afternoon.,snow,"72505394728,72055399999,KEWR,KLGA,KJRB,KNYC,F1417"
10006,2021-02-28,44.1,41,42.4,43.1,35.4,37.9,36,78.5,0.07,100,20.83,rain,0.9,1.9,31.1,16,76.8,1022.9,26.6,8.7,36.9,3.3,2,,2021-02-28T06:31:03,2021-02-28T17:46:35,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"72505394728,72055399999,KEWR,KLGA,KJRB,KNYC,F1417"
10006,2021-03-01,47.9,35.9,42.4,46.8,32.9,38.8,33.6,74.7,0.09,100,12.5,rain,0,1.5,37.4,12.7,236.9,1006.9,41.9,7.2,49.8,4.3,2,,2021-03-01T06:29:31,2021-03-01T17:47:43,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72505394728,72055399999,KEWR,KLGA,KJRB,KNYC,F1417"
10006,2021-03-02,37.9,23,31,34,16.6,25.7,7.3,37.2,0,0,0,,0,1,37.7,11.5,288.6,1020.3,4.7,9.9,209.2,18.1,7,,2021-03-02T06:27:59,2021-03-02T17:48:51,0.57,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KEWR,KLGA,KJRB,KNYC,F1417"
10006,2021-03-03,52.1,32,41.7,52.1,24.2,37.3,21.8,45.6,0,0,0,,0,0.1,22.8,12.7,261.3,1013.1,6.9,9.9,203,17.6,7,,2021-03-03T06:26:26,2021-03-03T17:49:59,0.61,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KEWR,KLGA,KJRB,KNYC,F1417"
10006,2021-03-04,46.1,29.9,40.3,44.9,26.1,37.4,21.4,47.6,0,0,0,,0,0,35.5,8.2,284,1010.7,23.9,9.9,130.8,11.2,7,,2021-03-04T06:24:52,2021-03-04T17:51:06,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KEWR,KLGA,KJRB,KNYC,F1417"
10006,2021-03-05,40.9,25,32.8,37.6,19.1,28.9,8.3,37.1,0,0,0,,0,0,44.4,7.1,303.5,1012.5,2,9.9,218.2,18.9,8,,2021-03-05T06:23:18,2021-03-05T17:52:13,0.72,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KEWR,KLGA,KJRB,KNYC,F1417"
10006,2021-03-06,38,29.9,33.8,35.4,23.1,29.2,14.9,45.7,0,0,0,,0,0,28.3,10.3,293.4,1018.7,33.7,9.9,121.4,10.4,4,,2021-03-06T06:21:43,2021-03-06T17:53:20,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KEWR,KLGA,KJRB,F8726,KNYC,F1417"
10006,2021-03-07,44.9,29.9,35.7,43.5,24.1,31.9,15.5,44,0,0,0,,0,0,23,10.3,300.3,1026.6,14.1,9.9,217,18.8,8,,2021-03-07T06:20:08,2021-03-07T17:54:27,0.83,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KEWR,KLGA,KJRB,F8726,KNYC,F1417"
10006,2021-03-08,46.1,28.1,36.6,41.5,22.2,32.1,14.7,41.7,0,0,0,,0,0,19.7,11.3,285,1030.2,0.1,9.9,225.3,19.4,8,,2021-03-08T06:18:32,2021-03-08T17:55:33,0.88,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KEWR,KLGA,KJRB,F8726,KNYC,F1417"
10006,2021-03-09,65,39,50.4,65,33.9,48.1,24.7,37.4,0,0,0,,0,0,23,10.2,259.7,1027.3,12.7,9.9,215.3,18.5,8,,2021-03-09T06:16:55,2021-03-09T17:56:40,0.93,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KEWR,KLGA,KJRB,F8726,KNYC,F1417"
10006,2021-03-10,53,42.2,47.4,53,35.8,45,34,60.5,0,0,0,,0,0,19.7,11.4,105.8,1032.7,10,9.9,215.1,18.6,8,,2021-03-10T06:15:19,2021-03-10T17:57:45,0.96,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KEWR,KLGA,KJRB,F8726,KNYC,F1417"
10006,2021-03-11,70.1,42.2,55.3,70.1,39.3,54.6,41.1,63.3,0,0,0,,0,0,40.3,9.1,171.8,1023.7,8.7,8.3,199,17.2,7,,2021-03-11T06:13:42,2021-03-11T17:58:51,0.99,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KEWR,KLGA,KJRB,F8726,KNYC,F1417"
10006,2021-03-12,70,54,61,70,54,61,32.1,36.7,0,0,0,,0,0,27.8,20.6,278.3,1017.9,12.5,9.9,179.3,15.7,7,,2021-03-12T06:12:04,2021-03-12T17:59:56,1,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KEWR,KLGA,KJRB,KNYC,F1417"
10006,2021-03-13,53.1,35,43.9,53.1,29.1,39.8,14.9,31,0,0,0,,0,0,34.4,16,278,1022.6,0.1,9.9,230.8,20,8,,2021-03-13T06:10:26,2021-03-13T18:01:02,0,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KEWR,KLGA,KJRB,KNYC,F1417"
10006,2021-03-14,53.9,35,45.1,53.9,29.9,42.4,16.8,32.3,0,0,0,,0,0,42.4,10.3,289.3,1016.4,15.6,9.9,240.9,19.9,8,,2021-03-14T07:08:48,2021-03-14T19:02:07,0.01,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KEWR,KLGA,KJRB,KNYC,F1417"
10006,2021-03-15,43,26.9,34.3,42.1,19.3,30.7,4.7,30.2,0,0,0,,0,0,35.2,9.2,298.1,1026,3,9.9,241.3,20.8,8,,2021-03-15T07:07:10,2021-03-15T19:03:11,0.02,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KEWR,KLGA,KJRB,KNYC,F1417"
